Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.675341673013379	0.6753049420400233	0.6792006740508416	0.6588906946201868	0.6532513657925194	0.6688237992719771	0.6779315814408137	0.6684077647778451	0.6645060358734176	0.6450168812555096	0.6549972114444718	0.6844112249854576	0.6515190131511877	0.67404559438211	0.6736070715369439	0.6688260481070806	0.6688477868464136	0.6532318758882898	0.6917724118906408	0.6636259917362806	0.666668665631203	
0.15000000000000002	0.7887406823265548	0.79176536554065	0.7211466960114661	0.7865840494623785	0.7922008899390116	0.7857212463943677	0.7822490449946927	0.7186894688551331	0.7156348011729924	0.7857242448411723	0.7978417179900811	0.7917691135991556	0.7969736676401624	0.7956633463865717	0.7766112153904278	0.803900079758685	0.7874363579665734	0.7117525621727945	0.7844289158216043	0.785263983256673	0.7735842833412292	
0.10000000000000002	0.7860675670002939	0.6949762523013079	0.8891856518323508	0.6930767362506222	0.7916889051471339	0.8792128177604001	0.7245356905123146	0.7934175097299598	0.8615009924858923	0.7857962075644817	0.8861392298789228	0.7862272342926365	0.8822502443734145	0.7896964372455069	0.8770554352845226	0.7973259851396977	0.8848528961997685	0.8761926322165119	0.7830353876691875	0.7830526287383135	0.8787952840428659	
0.05000000000000002	0.6078878640864032	0.8827434888727639	0.8393019915683676	0.7710386020041619	0.8204267689336924	0.9506538113257332	0.8420823013678914	0.6120227222298849	0.7097863306807075	0.951511367111836	0.9554108471811601	0.8368919899492063	0.9528111938016107	0.8368927395609074	0.8230241734781384	0.9437288984306129	0.8542027729636048	0.9519461418984966	0.951511367111836	0.9489154617907923	0.8580887600223085	



Data Set	Hidden Size	Error Threshold	Accuracy0
1	10	0.1	87.54%
2	10	0.1	49.91%
3	10	0.1	88.91%
0	11	0.1	49.83%
1	11	0.1	49.65%
2	11	0.1	89.43%
3	11	0.1	89.08%
0	12	0.1	89.1%
1	12	0.1	86.85%
2	12	0.1	88.39%
3	12	0.1	91.33%
0	13	0.1	88.24%
1	13	0.1	49.65%
2	13	0.1	49.91%
3	13	0.1	89.43%
0	14	0.1	90.31%
1	14	0.1	87.89%
2	14	0.1	88.04%
3	14	0.1	50.43%
0	15	0.1	88.24%
1	15	0.1	89.45%
2	15	0.1	87.87%
3	15	0.1	86.14%
0	16	0.1	87.2%
1	16	0.1	89.97%
2	16	0.1	49.91%
3	16	0.1	62.74%
0	17	0.1	89.45%
1	17	0.1	89.79%
2	17	0.1	48.53%
3	17	0.1	89.6%
0	18	0.1	78.03%
1	18	0.1	87.54%
2	18	0.1	89.95%
3	18	0.1	89.08%
0	19	0.1	49.83%
1	19	0.1	88.41%
2	19	0.1	88.56%
3	19	0.1	87.52%
0	20	0.1	90.14%
1	20	0.1	88.93%
2	20	0.1	87.87%
3	20	0.1	87.52%
0	21	0.1	87.72%
1	21	0.1	51.04%
2	21	0.1	87.69%
3	21	0.1	88.04%
0	22	0.1	89.79%
1	22	0.1	86.85%
2	22	0.1	86.48%
3	22	0.1	89.77%
0	23	0.1	49.65%
1	23	0.1	88.41%
2	23	0.1	87.87%
3	23	0.1	89.95%
0	24	0.1	87.89%
1	24	0.1	87.72%
2	24	0.1	88.56%
3	24	0.1	86.66%
0	25	0.1	88.06%
1	25	0.1	89.1%
2	25	0.1	87.52%
3	25	0.1	54.25%
0	26	0.1	90.66%
1	26	0.1	85.29%
2	26	0.1	87.35%
3	26	0.1	90.64%
0	27	0.1	89.1%
1	27	0.1	85.64%
2	27	0.1	86.48%
3	27	0.1	89.25%
0	28	0.1	88.24%
1	28	0.1	87.2%
2	28	0.1	86.31%
3	28	0.1	51.47%
0	29	0.1	86.85%
1	29	0.1	84.6%
2	29	0.1	51.47%
3	29	0.1	90.29%
0	30	0.1	83.91%
1	30	0.1	90.14%
2	30	0.1	88.91%
3	30	0.1	88.56%
0	10	0.05	49.83%
1	10	0.05	49.65%
2	10	0.05	93.76%
3	10	0.05	49.91%
0	11	0.05	94.98%
1	11	0.05	67.82%
2	11	0.05	93.93%
3	11	0.05	96.36%
0	12	0.05	95.16%
1	12	0.05	93.94%
2	12	0.05	95.49%
3	12	0.05	51.13%
0	13	0.05	49.83%
1	13	0.05	94.46%
2	13	0.05	94.28%
3	13	0.05	69.84%
0	14	0.05	95.85%
1	14	0.05	49.65%
2	14	0.05	94.45%
3	14	0.05	88.21%
0	15	0.05	93.43%
1	15	0.05	95.67%
2	15	0.05	95.49%
3	15	0.05	95.67%
0	16	0.05	95.85%
1	16	0.05	51.56%
2	16	0.05	94.63%
3	16	0.05	94.8%
0	17	0.05	95.5%
1	17	0.05	49.65%
2	17	0.05	49.57%
3	17	0.05	50.09%
0	18	0.05	95.85%
1	18	0.05	85.47%
2	18	0.05	52.69%
3	18	0.05	49.91%
0	19	0.05	96.02%
1	19	0.05	95.16%
2	19	0.05	93.24%
3	19	0.05	96.19%
0	20	0.05	95.5%
1	20	0.05	95.67%
2	20	0.05	95.15%
3	20	0.05	95.84%
0	21	0.05	96.02%
1	21	0.05	49.31%
2	21	0.05	93.76%
3	21	0.05	95.67%
0	22	0.05	95.5%
1	22	0.05	95.67%
2	22	0.05	94.8%
3	22	0.05	95.15%
0	23	0.05	49.83%
1	23	0.05	95.33%
2	23	0.05	94.28%
3	23	0.05	95.32%
0	24	0.05	96.19%
1	24	0.05	49.83%
2	24	0.05	95.49%
3	24	0.05	87.69%
0	25	0.05	94.12%
1	25	0.05	93.25%
2	25	0.05	94.45%
3	25	0.05	95.67%
0	26	0.05	96.37%
1	26	0.05	53.63%
2	26	0.05	95.84%
3	26	0.05	95.84%
0	27	0.05	95.33%
1	27	0.05	95.5%
2	27	0.05	94.63%
3	27	0.05	95.32%
0	28	0.05	95.16%
1	28	0.05	96.02%
2	28	0.05	94.11%
3	28	0.05	95.32%
0	29	0.05	95.16%
1	29	0.05	95.16%
2	29	0.05	94.45%
3	29	0.05	94.8%
0	30	0.05	58.3%
1	30	0.05	94.81%
2	30	0.05	94.97%
3	30	0.05	95.15%

