Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.6658008658008658	0.6683982683982682	0.6779220779220778	0.6714285714285714	0.6718614718614718	0.6805194805194805	0.6627705627705629	0.6632034632034631	0.6683982683982684	0.6705627705627706	0.6696969696969697	0.6714285714285714	0.6558441558441558	0.6649350649350649	0.6610389610389611	0.667965367965368	0.6584415584415584	0.6614718614718615	0.6623376623376622	0.6454545454545455	0.6567099567099566	
0.15000000000000002	0.7580086580086581	0.7679653679653681	0.7329004329004329	0.793073593073593	0.7852813852813852	0.7614718614718614	0.7922077922077922	0.7844155844155846	0.7844155844155845	0.748917748917749	0.7818181818181819	0.7904761904761906	0.7891774891774892	0.774891774891775	0.7835497835497834	0.7974025974025973	0.7965367965367964	0.780952380952381	0.7831168831168831	0.7567099567099567	0.7575757575757577	
0.10000000000000002	0.8419913419913421	0.8303030303030304	0.6900432900432901	0.8329004329004329	0.805194805194805	0.7662337662337663	0.8471861471861473	0.8095238095238095	0.8510822510822511	0.8805194805194805	0.8428571428571429	0.8428571428571429	0.7653679653679654	0.8441558441558442	0.810822510822511	0.8502164502164501	0.8636363636363636	0.7636363636363637	0.8878787878787879	0.8346320346320345	0.7991341991341991	
0.05000000000000002	0.7757575757575756	0.7484848484848485	0.7701298701298701	0.8229437229437231	0.8619047619047618	0.8528138528138527	0.883116883116883	0.8350649350649351	0.9324675324675326	0.7173160173160172	0.8476190476190476	0.9021645021645022	0.8528138528138529	0.7926406926406926	0.9471861471861471	0.903030303030303	0.9	0.9523809523809526	0.9047619047619048	0.8961038961038961	0.9025974025974026	



Data Set	Hidden Size	Error Threshold	Accuracy0
9	17	0.2	64.07%
0	18	0.2	66.23%
1	18	0.2	67.97%
2	18	0.2	66.67%
3	18	0.2	71.86%
4	18	0.2	71%
5	18	0.2	69.7%
6	18	0.2	64.07%
7	18	0.2	64.5%
8	18	0.2	64.5%
9	18	0.2	61.9%
0	19	0.2	63.2%
1	19	0.2	70.13%
2	19	0.2	67.97%
3	19	0.2	69.7%
4	19	0.2	66.67%
5	19	0.2	68.4%
6	19	0.2	67.97%
7	19	0.2	71%
8	19	0.2	63.2%
9	19	0.2	62.34%
0	20	0.2	64.5%
1	20	0.2	69.7%
2	20	0.2	72.73%
3	20	0.2	68.83%
4	20	0.2	71%
5	20	0.2	61.9%
6	20	0.2	68.83%
7	20	0.2	64.07%
8	20	0.2	61.04%
9	20	0.2	67.1%
0	21	0.2	66.23%
1	21	0.2	71.86%
2	21	0.2	68.83%
3	21	0.2	65.37%
4	21	0.2	67.97%
5	21	0.2	64.94%
6	21	0.2	69.26%
7	21	0.2	67.1%
8	21	0.2	62.77%
9	21	0.2	67.1%
0	22	0.2	62.34%
1	22	0.2	64.94%
2	22	0.2	68.4%
3	22	0.2	67.97%
4	22	0.2	62.34%
5	22	0.2	66.67%
6	22	0.2	67.1%
7	22	0.2	64.94%
8	22	0.2	67.97%
9	22	0.2	63.2%
0	23	0.2	65.37%
1	23	0.2	68.83%
2	23	0.2	67.1%
3	23	0.2	68.4%
4	23	0.2	68.4%
5	23	0.2	63.2%
6	23	0.2	63.64%
7	23	0.2	71.86%
8	23	0.2	62.77%
9	23	0.2	65.37%
0	24	0.2	65.8%
1	24	0.2	72.73%
2	24	0.2	68.4%
3	24	0.2	68.83%
4	24	0.2	63.64%
5	24	0.2	68.4%
6	24	0.2	65.37%
7	24	0.2	62.34%
8	24	0.2	61.47%
9	24	0.2	64.07%
0	25	0.2	62.77%
1	25	0.2	71%
2	25	0.2	69.26%
3	25	0.2	70.56%
4	25	0.2	65.8%
5	25	0.2	64.07%
6	25	0.2	68.83%
7	25	0.2	69.7%
8	25	0.2	61.9%
9	25	0.2	64.07%
0	26	0.2	64.07%
1	26	0.2	66.23%
2	26	0.2	64.94%
3	26	0.2	61.04%
4	26	0.2	68.83%
5	26	0.2	66.23%
6	26	0.2	69.7%
7	26	0.2	67.53%
8	26	0.2	68.4%
9	26	0.2	61.47%
0	27	0.2	67.97%
1	27	0.2	68.4%
2	27	0.2	71.43%
3	27	0.2	64.07%
4	27	0.2	68.83%
5	27	0.2	60.61%
6	27	0.2	66.67%
7	27	0.2	64.07%
8	27	0.2	61.47%
9	27	0.2	67.97%
0	28	0.2	64.07%
1	28	0.2	67.97%
2	28	0.2	68.4%
3	28	0.2	64.94%
4	28	0.2	65.8%
5	28	0.2	63.64%
6	28	0.2	66.67%
7	28	0.2	72.29%
8	28	0.2	63.2%
9	28	0.2	65.37%
0	29	0.2	63.64%
1	29	0.2	66.67%
2	29	0.2	65.37%
3	29	0.2	68.83%
4	29	0.2	62.77%
5	29	0.2	59.74%
6	29	0.2	67.53%
7	29	0.2	65.37%
8	29	0.2	60.61%
9	29	0.2	64.94%
0	30	0.2	62.77%
1	30	0.2	64.5%
2	30	0.2	67.53%
3	30	0.2	65.8%
4	30	0.2	64.07%
5	30	0.2	67.53%
6	30	0.2	70.56%
7	30	0.2	64.94%
8	30	0.2	63.2%
9	30	0.2	65.8%
0	10	0.15	75.76%
1	10	0.15	80.52%
2	10	0.15	80.52%
3	10	0.15	81.82%
4	10	0.15	49.78%
5	10	0.15	79.22%
6	10	0.15	77.49%
7	10	0.15	77.49%
8	10	0.15	79.22%
9	10	0.15	76.19%
0	11	0.15	78.79%
1	11	0.15	79.22%
2	11	0.15	79.22%
3	11	0.15	81.39%
4	11	0.15	81.39%
5	11	0.15	80.09%
6	11	0.15	81.39%
7	11	0.15	48.92%
8	11	0.15	78.79%
9	11	0.15	78.79%
0	12	0.15	77.92%
1	12	0.15	83.55%
2	12	0.15	79.65%
3	12	0.15	81.39%
4	12	0.15	79.22%
5	12	0.15	77.92%
6	12	0.15	78.79%
7	12	0.15	48.92%
8	12	0.15	51.95%
9	12	0.15	73.59%
0	13	0.15	78.35%
1	13	0.15	77.06%
2	13	0.15	80.09%
3	13	0.15	77.06%
4	13	0.15	83.98%
5	13	0.15	79.22%
6	13	0.15	83.98%
7	13	0.15	81.82%
8	13	0.15	75.76%
9	13	0.15	75.76%
0	14	0.15	75.32%
1	14	0.15	79.65%
2	14	0.15	80.52%
3	14	0.15	80.52%
4	14	0.15	77.49%
5	14	0.15	77.92%
6	14	0.15	80.09%
7	14	0.15	80.52%
8	14	0.15	77.92%
9	14	0.15	75.32%
0	15	0.15	79.65%
1	15	0.15	83.12%
2	15	0.15	49.78%
3	15	0.15	82.68%
4	15	0.15	78.35%
5	15	0.15	78.79%
6	15	0.15	82.25%
7	15	0.15	75.76%
8	15	0.15	76.62%
9	15	0.15	74.46%
0	16	0.15	79.65%
1	16	0.15	77.49%
2	16	0.15	84.85%
3	16	0.15	79.22%
4	16	0.15	81.39%
5	16	0.15	76.19%
6	16	0.15	78.79%
7	16	0.15	77.49%
8	16	0.15	79.65%
9	16	0.15	77.49%
0	17	0.15	78.35%
1	17	0.15	80.52%
2	17	0.15	77.92%
3	17	0.15	80.09%
4	17	0.15	74.03%
5	17	0.15	77.49%
6	17	0.15	80.09%
7	17	0.15	77.06%
8	17	0.15	77.06%
9	17	0.15	81.82%
0	18	0.15	75.32%
1	18	0.15	78.35%
2	18	0.15	82.25%
3	18	0.15	79.65%
4	18	0.15	75.76%
5	18	0.15	78.79%
6	18	0.15	80.95%
7	18	0.15	79.22%
8	18	0.15	77.06%
9	18	0.15	77.06%
0	19	0.15	78.79%
1	19	0.15	78.35%
2	19	0.15	79.65%
3	19	0.15	49.78%
4	19	0.15	80.95%
5	19	0.15	77.06%
6	19	0.15	74.46%
7	19	0.15	77.49%
8	19	0.15	74.03%
9	19	0.15	78.35%
0	20	0.15	76.62%
1	20	0.15	82.25%
2	20	0.15	79.65%
3	20	0.15	79.22%
4	20	0.15	80.09%
5	20	0.15	78.35%
6	20	0.15	78.79%
7	20	0.15	76.19%
8	20	0.15	74.89%
9	20	0.15	75.76%
0	21	0.15	78.35%
1	21	0.15	83.12%
2	21	0.15	83.12%
3	21	0.15	77.49%
4	21	0.15	80.52%
5	21	0.15	78.79%
6	21	0.15	79.22%
7	21	0.15	79.22%
8	21	0.15	74.03%
9	21	0.15	76.62%
0	22	0.15	76.19%
1	22	0.15	84.85%
2	22	0.15	82.25%
3	22	0.15	77.92%
4	22	0.15	79.65%
5	22	0.15	80.09%
6	22	0.15	80.95%
7	22	0.15	74.89%
8	22	0.15	75.32%
9	22	0.15	77.06%
0	23	0.15	76.19%
1	23	0.15	77.92%
2	23	0.15	77.92%
3	23	0.15	77.92%
4	23	0.15	75.32%
5	23	0.15	77.06%
6	23	0.15	77.06%
7	23	0.15	82.25%
8	23	0.15	75.32%
9	23	0.15	77.92%
0	24	0.15	75.76%
1	24	0.15	74.46%
2	24	0.15	82.68%
3	24	0.15	79.22%
4	24	0.15	80.09%
5	24	0.15	79.65%
6	24	0.15	79.65%
7	24	0.15	80.95%
8	24	0.15	74.89%
9	24	0.15	76.19%
0	25	0.15	78.79%
1	25	0.15	85.28%
2	25	0.15	78.35%
3	25	0.15	77.49%
4	25	0.15	77.06%
5	25	0.15	78.79%
6	25	0.15	81.82%
7	25	0.15	82.25%
8	25	0.15	76.62%
9	25	0.15	80.95%
0	26	0.15	77.92%
1	26	0.15	79.22%
2	26	0.15	82.25%
3	26	0.15	78.79%
4	26	0.15	77.06%
5	26	0.15	78.79%
6	26	0.15	83.98%
7	26	0.15	79.22%
8	26	0.15	80.09%
9	26	0.15	79.22%
0	27	0.15	79.65%
1	27	0.15	77.06%
2	27	0.15	81.39%
3	27	0.15	78.79%
4	27	0.15	80.95%
5	27	0.15	75.32%
6	27	0.15	77.49%
7	27	0.15	77.92%
8	27	0.15	74.89%
9	27	0.15	77.49%
0	28	0.15	74.89%
1	28	0.15	81.82%
2	28	0.15	81.82%
3	28	0.15	78.79%
4	28	0.15	78.79%
5	28	0.15	78.79%
6	28	0.15	79.65%
7	28	0.15	78.35%
8	28	0.15	74.46%
9	28	0.15	75.76%
0	29	0.15	74.03%
1	29	0.15	78.35%
2	29	0.15	80.09%
3	29	0.15	82.25%
4	29	0.15	80.09%
5	29	0.15	80.52%
6	29	0.15	53.68%
7	29	0.15	75.76%
8	29	0.15	74.89%
9	29	0.15	77.06%
0	30	0.15	75.76%
1	30	0.15	79.22%
2	30	0.15	83.12%
3	30	0.15	79.65%
4	30	0.15	79.22%
5	30	0.15	76.62%
6	30	0.15	80.09%
7	30	0.15	48.92%
8	30	0.15	77.06%
9	30	0.15	77.92%
0	10	0.1	83.98%
1	10	0.1	88.74%
2	10	0.1	90.04%
3	10	0.1	90.04%
4	10	0.1	49.78%
5	10	0.1	87.45%
6	10	0.1	87.88%
7	10	0.1	89.18%
8	10	0.1	87.45%
9	10	0.1	87.45%
0	11	0.1	87.88%
1	11	0.1	90.91%
2	11	0.1	87.01%
3	11	0.1	49.78%
4	11	0.1	90.04%
5	11	0.1	88.74%
6	11	0.1	77.06%
7	11	0.1	85.71%
8	11	0.1	86.58%
9	11	0.1	86.58%
0	12	0.1	48.48%
1	12	0.1	90.04%
2	12	0.1	87.45%
3	12	0.1	49.78%
4	12	0.1	90.91%
5	12	0.1	49.35%
6	12	0.1	88.31%
7	12	0.1	48.92%
8	12	0.1	49.35%
9	12	0.1	87.45%
0	13	0.1	87.45%
1	13	0.1	82.68%
2	13	0.1	89.18%
3	13	0.1	49.78%
4	13	0.1	88.74%
5	13	0.1	88.74%
6	13	0.1	86.58%
7	13	0.1	87.88%
8	13	0.1	86.15%
9	13	0.1	85.71%
0	14	0.1	48.48%
1	14	0.1	49.35%
2	14	0.1	89.61%
3	14	0.1	93.51%
4	14	0.1	91.34%
5	14	0.1	86.15%
6	14	0.1	81.39%
7	14	0.1	87.88%
8	14	0.1	88.31%
9	14	0.1	89.18%
0	15	0.1	87.01%
1	15	0.1	52.38%
2	15	0.1	89.18%
3	15	0.1	91.77%
4	15	0.1	85.71%
5	15	0.1	87.88%
6	15	0.1	87.88%
7	15	0.1	48.92%
8	15	0.1	49.35%
9	15	0.1	86.15%
0	16	0.1	85.71%
1	16	0.1	49.35%
2	16	0.1	87.45%
3	16	0.1	92.64%
4	16	0.1	86.58%
5	16	0.1	88.74%
6	16	0.1	91.77%
7	16	0.1	88.31%
8	16	0.1	87.01%
9	16	0.1	89.61%
0	17	0.1	89.18%
1	17	0.1	88.74%
2	17	0.1	87.45%
3	17	0.1	90.04%
4	17	0.1	49.78%
5	17	0.1	88.31%
6	17	0.1	89.18%
7	17	0.1	90.04%
8	17	0.1	49.35%
9	17	0.1	87.45%
0	18	0.1	84.42%
1	18	0.1	89.18%
2	18	0.1	90.48%
3	18	0.1	90.91%
4	18	0.1	48.48%
5	18	0.1	89.61%
6	18	0.1	88.31%
7	18	0.1	93.07%
8	18	0.1	87.88%
9	18	0.1	88.74%
0	19	0.1	83.55%
1	19	0.1	91.34%
2	19	0.1	91.77%
3	19	0.1	90.04%
4	19	0.1	87.01%
5	19	0.1	90.48%
6	19	0.1	88.74%
7	19	0.1	88.74%
8	19	0.1	87.01%
9	19	0.1	81.82%
0	20	0.1	86.15%
1	20	0.1	91.34%
2	20	0.1	88.31%
3	20	0.1	87.45%
4	20	0.1	86.58%
5	20	0.1	89.18%
6	20	0.1	88.31%
7	20	0.1	88.31%
8	20	0.1	89.18%
9	20	0.1	48.05%
0	21	0.1	89.61%
1	21	0.1	53.68%
2	21	0.1	80.95%
3	21	0.1	87.88%
4	21	0.1	87.88%
5	21	0.1	93.51%
6	21	0.1	89.61%
7	21	0.1	87.88%
8	21	0.1	84.85%
9	21	0.1	87.01%
0	22	0.1	85.71%
1	22	0.1	47.19%
2	22	0.1	91.34%
3	22	0.1	55.41%
4	22	0.1	87.88%
5	22	0.1	87.45%
6	22	0.1	91.34%
7	22	0.1	48.92%
8	22	0.1	86.58%
9	22	0.1	83.55%
0	23	0.1	86.58%
1	23	0.1	90.48%
2	23	0.1	49.78%
3	23	0.1	90.91%
4	23	0.1	87.88%
5	23	0.1	88.74%
6	23	0.1	90.04%
7	23	0.1	88.74%
8	23	0.1	85.28%
9	23	0.1	85.71%
0	24	0.1	86.15%
1	24	0.1	90.48%
2	24	0.1	49.78%
3	24	0.1	88.74%
4	24	0.1	49.78%
5	24	0.1	89.61%
6	24	0.1	90.48%
7	24	0.1	87.88%
8	24	0.1	87.45%
9	24	0.1	90.48%
0	25	0.1	84.42%
1	25	0.1	87.88%
2	25	0.1	90.91%
3	25	0.1	91.77%
4	25	0.1	49.78%
5	25	0.1	89.61%
6	25	0.1	90.04%
7	25	0.1	89.61%
8	25	0.1	87.01%
9	25	0.1	89.18%
0	26	0.1	87.45%
1	26	0.1	88.31%
2	26	0.1	87.45%
3	26	0.1	86.15%
4	26	0.1	77.92%
5	26	0.1	90.91%
6	26	0.1	88.31%
7	26	0.1	87.01%
8	26	0.1	84.85%
9	26	0.1	85.28%
0	27	0.1	89.18%
1	27	0.1	86.58%
2	27	0.1	89.18%
3	27	0.1	87.88%
4	27	0.1	85.28%
5	27	0.1	90.48%
6	27	0.1	88.74%
7	27	0.1	48.92%
8	27	0.1	49.35%
9	27	0.1	48.05%
0	28	0.1	90.04%
1	28	0.1	90.04%
2	28	0.1	86.58%
3	28	0.1	92.21%
4	28	0.1	87.88%
5	28	0.1	89.18%
6	28	0.1	90.48%
7	28	0.1	89.61%
8	28	0.1	87.01%
9	28	0.1	84.85%
0	29	0.1	87.88%
1	29	0.1	88.74%
2	29	0.1	89.18%
3	29	0.1	49.78%
4	29	0.1	86.58%
5	29	0.1	81.39%
6	29	0.1	90.04%
7	29	0.1	87.88%
8	29	0.1	88.74%
9	29	0.1	84.42%
0	30	0.1	87.88%
1	30	0.1	51.52%
2	30	0.1	89.18%
3	30	0.1	87.45%
4	30	0.1	88.74%
5	30	0.1	82.25%
6	30	0.1	48.05%
7	30	0.1	88.31%
8	30	0.1	87.45%
9	30	0.1	88.31%
0	10	0.05	83.12%
1	10	0.05	95.24%
2	10	0.05	94.37%
3	10	0.05	84.42%
4	10	0.05	49.78%
5	10	0.05	97.4%
6	10	0.05	48.05%
7	10	0.05	79.65%
8	10	0.05	49.35%
9	10	0.05	94.37%
0	11	0.05	48.48%
1	11	0.05	92.64%
2	11	0.05	94.81%
3	11	0.05	93.07%
4	11	0.05	49.78%
5	11	0.05	80.09%
6	11	0.05	96.1%
7	11	0.05	48.92%
8	11	0.05	49.35%
9	11	0.05	95.24%
0	12	0.05	94.81%
1	12	0.05	49.35%
2	12	0.05	96.1%
3	12	0.05	95.67%
4	12	0.05	49.78%
5	12	0.05	96.1%
6	12	0.05	95.67%
7	12	0.05	95.24%
8	12	0.05	49.35%
9	12	0.05	48.05%
0	13	0.05	48.48%
1	13	0.05	89.18%
2	13	0.05	94.37%
3	13	0.05	76.19%
4	13	0.05	96.97%
5	13	0.05	49.35%
6	13	0.05	95.67%
7	13	0.05	83.12%
8	13	0.05	93.94%
9	13	0.05	95.67%
0	14	0.05	96.1%
1	14	0.05	96.1%
2	14	0.05	96.54%
3	14	0.05	95.67%
4	14	0.05	95.67%
5	14	0.05	49.35%
6	14	0.05	93.51%
7	14	0.05	49.78%
8	14	0.05	93.94%
9	14	0.05	95.24%
0	15	0.05	48.48%
1	15	0.05	87.01%
2	15	0.05	97.4%
3	15	0.05	96.97%
4	15	0.05	94.37%
5	15	0.05	49.35%
6	15	0.05	95.67%
7	15	0.05	95.67%
8	15	0.05	93.94%
9	15	0.05	93.94%
0	16	0.05	94.37%
1	16	0.05	49.35%
2	16	0.05	91.34%
3	16	0.05	96.54%
4	16	0.05	94.37%
5	16	0.05	78.79%
6	16	0.05	94.37%
7	16	0.05	94.37%
8	16	0.05	94.81%
9	16	0.05	94.81%
0	17	0.05	48.48%
1	17	0.05	94.37%
2	17	0.05	96.54%
3	17	0.05	70.56%
4	17	0.05	49.78%
5	17	0.05	96.54%
6	17	0.05	93.94%
7	17	0.05	94.81%
8	17	0.05	94.37%
9	17	0.05	95.67%
0	18	0.05	90.48%
1	18	0.05	94.81%
2	18	0.05	95.24%
3	18	0.05	95.24%
4	18	0.05	95.24%
5	18	0.05	93.07%
6	18	0.05	96.54%
7	18	0.05	86.15%
8	18	0.05	94.37%
9	18	0.05	91.34%
0	19	0.05	48.48%
1	19	0.05	96.97%
2	19	0.05	94.81%
3	19	0.05	48.48%
4	19	0.05	94.81%
5	19	0.05	49.35%
6	19	0.05	94.81%
7	19	0.05	47.62%
8	19	0.05	93.94%
9	19	0.05	48.05%
0	20	0.05	94.37%
1	20	0.05	49.35%
2	20	0.05	87.45%
3	20	0.05	49.78%
4	20	0.05	95.67%
5	20	0.05	96.1%
6	20	0.05	94.37%
7	20	0.05	93.51%
8	20	0.05	93.51%
9	20	0.05	93.51%
0	21	0.05	52.38%
1	21	0.05	94.81%
2	21	0.05	94.37%
3	21	0.05	94.37%
4	21	0.05	95.67%
5	21	0.05	95.67%
6	21	0.05	94.81%
7	21	0.05	90.91%
8	21	0.05	94.37%
9	21	0.05	94.81%
0	22	0.05	95.67%
1	22	0.05	95.24%
2	22	0.05	93.51%
3	22	0.05	95.24%
4	22	0.05	48.05%
5	22	0.05	95.24%
6	22	0.05	93.07%
7	22	0.05	94.81%
8	22	0.05	93.94%
9	22	0.05	48.05%
0	23	0.05	94.81%
1	23	0.05	96.1%
2	23	0.05	86.58%
3	23	0.05	51.08%
4	23	0.05	96.1%
5	23	0.05	96.97%
6	23	0.05	95.67%
7	23	0.05	51.08%
8	23	0.05	76.19%
9	23	0.05	48.05%
0	24	0.05	93.94%
1	24	0.05	96.97%
2	24	0.05	93.94%
3	24	0.05	96.54%
4	24	0.05	96.1%
5	24	0.05	94.81%
6	24	0.05	93.51%
7	24	0.05	94.37%
8	24	0.05	92.21%
9	24	0.05	94.81%
0	25	0.05	94.81%
1	25	0.05	95.24%
2	25	0.05	95.67%
3	25	0.05	47.19%
4	25	0.05	94.37%
5	25	0.05	95.67%
6	25	0.05	95.24%
7	25	0.05	94.37%
8	25	0.05	94.37%
9	25	0.05	96.1%
0	26	0.05	93.07%
1	26	0.05	96.1%
2	26	0.05	94.37%
3	26	0.05	93.51%
4	26	0.05	95.67%
5	26	0.05	96.54%
6	26	0.05	48.05%
7	26	0.05	95.24%
8	26	0.05	93.94%
9	26	0.05	93.51%
0	27	0.05	94.37%
1	27	0.05	95.67%
2	27	0.05	96.1%
3	27	0.05	94.81%
4	27	0.05	93.94%
5	27	0.05	96.54%
6	27	0.05	95.67%
7	27	0.05	95.67%
8	27	0.05	95.67%
9	27	0.05	93.94%
0	28	0.05	95.24%
1	28	0.05	94.37%
2	28	0.05	95.24%
3	28	0.05	96.1%
4	28	0.05	94.81%
5	28	0.05	96.1%
6	28	0.05	95.67%
7	28	0.05	48.92%
8	28	0.05	94.81%
9	28	0.05	93.51%
0	29	0.05	95.67%
1	29	0.05	49.35%
2	29	0.05	93.07%
3	29	0.05	95.24%
4	29	0.05	87.45%
5	29	0.05	97.4%
6	29	0.05	94.81%
7	29	0.05	93.07%
8	29	0.05	94.81%
9	29	0.05	95.24%
0	30	0.05	94.81%
1	30	0.05	95.67%
2	30	0.05	96.1%
3	30	0.05	95.67%
4	30	0.05	49.78%
5	30	0.05	96.97%
6	30	0.05	95.67%
7	30	0.05	94.81%
8	30	0.05	93.51%
9	30	0.05	89.61%

