Error Threshold	Hidden Size = 8	Hidden Size = 9	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24
0.2	0.6700000000000002	0.7054545454545456	0.66	0.7236363636363636	0.6972727272727274	0.6881818181818182	0.7054545454545456	0.6781818181818182	0.7063636363636365	0.6700000000000002	0.7054545454545456	0.6700000000000002	0.7154545454545456	0.6881818181818182	0.6972727272727275	0.6872727272727273	0.6972727272727275	
0.15000000000000002	0.7518181818181819	0.760909090909091	0.7700000000000001	0.78	0.770909090909091	0.7527272727272728	0.7972727272727274	0.7700000000000001	0.6790909090909091	0.7700000000000001	0.7527272727272728	0.7427272727272729	0.7981818181818182	0.761818181818182	0.7618181818181818	0.7518181818181819	0.78	
0.10000000000000002	0.6618181818181819	0.7436363636363638	0.7245454545454546	0.7772727272727273	0.6881818181818182	0.7400000000000001	0.7972727272727274	0.7345454545454546	0.7518181818181818	0.760909090909091	0.7354545454545456	0.7518181818181818	0.7690909090909092	0.7518181818181819	0.7536363636363638	0.8345454545454546	0.7327272727272728	
0.05000000000000002	0.780909090909091	0.7072727272727273	0.7536363636363637	0.7072727272727273	0.7536363636363638	0.6763636363636365	0.7890909090909092	0.7890909090909092	0.7627272727272729	0.7154545454545456	0.7172727272727274	0.7900000000000001	0.7436363636363637	0.7890909090909092	0.7218181818181819	0.7063636363636363	0.7618181818181818	



Data Set	Hidden Size	Error Threshold	Accuracy0
4	14	0.2	72.73%
5	14	0.2	90.91%
6	14	0.2	63.64%
7	14	0.2	63.64%
8	14	0.2	72.73%
9	14	0.2	60%
0	15	0.2	63.64%
1	15	0.2	63.64%
2	15	0.2	54.55%
3	15	0.2	81.82%
4	15	0.2	72.73%
5	15	0.2	81.82%
6	15	0.2	63.64%
7	15	0.2	63.64%
8	15	0.2	72.73%
9	15	0.2	60%
0	16	0.2	72.73%
1	16	0.2	63.64%
2	16	0.2	54.55%
3	16	0.2	81.82%
4	16	0.2	81.82%
5	16	0.2	72.73%
6	16	0.2	72.73%
7	16	0.2	63.64%
8	16	0.2	72.73%
9	16	0.2	70%
0	17	0.2	63.64%
1	17	0.2	63.64%
2	17	0.2	54.55%
3	17	0.2	81.82%
4	17	0.2	72.73%
5	17	0.2	72.73%
6	17	0.2	63.64%
7	17	0.2	54.55%
8	17	0.2	72.73%
9	17	0.2	70%
0	18	0.2	72.73%
1	18	0.2	63.64%
2	18	0.2	72.73%
3	18	0.2	81.82%
4	18	0.2	72.73%
5	18	0.2	81.82%
6	18	0.2	63.64%
7	18	0.2	63.64%
8	18	0.2	72.73%
9	18	0.2	60%
0	19	0.2	63.64%
1	19	0.2	63.64%
2	19	0.2	54.55%
3	19	0.2	63.64%
4	19	0.2	72.73%
5	19	0.2	81.82%
6	19	0.2	72.73%
7	19	0.2	54.55%
8	19	0.2	72.73%
9	19	0.2	70%
0	20	0.2	63.64%
1	20	0.2	63.64%
2	20	0.2	72.73%
3	20	0.2	81.82%
4	20	0.2	72.73%
5	20	0.2	90.91%
6	20	0.2	72.73%
7	20	0.2	54.55%
8	20	0.2	72.73%
9	20	0.2	70%
0	21	0.2	72.73%
1	21	0.2	54.55%
2	21	0.2	72.73%
3	21	0.2	63.64%
4	21	0.2	72.73%
5	21	0.2	81.82%
6	21	0.2	72.73%
7	21	0.2	54.55%
8	21	0.2	72.73%
9	21	0.2	70%
0	22	0.2	72.73%
1	22	0.2	63.64%
2	22	0.2	63.64%
3	22	0.2	81.82%
4	22	0.2	72.73%
5	22	0.2	63.64%
6	22	0.2	72.73%
7	22	0.2	63.64%
8	22	0.2	72.73%
9	22	0.2	70%
0	23	0.2	72.73%
1	23	0.2	54.55%
2	23	0.2	72.73%
3	23	0.2	81.82%
4	23	0.2	72.73%
5	23	0.2	90.91%
6	23	0.2	63.64%
7	23	0.2	54.55%
8	23	0.2	63.64%
9	23	0.2	60%
0	24	0.2	72.73%
1	24	0.2	63.64%
2	24	0.2	63.64%
3	24	0.2	72.73%
4	24	0.2	72.73%
5	24	0.2	81.82%
6	24	0.2	72.73%
7	24	0.2	54.55%
8	24	0.2	72.73%
9	24	0.2	70%
0	8	0.15	72.73%
1	8	0.15	63.64%
2	8	0.15	81.82%
3	8	0.15	81.82%
4	8	0.15	72.73%
5	8	0.15	81.82%
6	8	0.15	63.64%
7	8	0.15	81.82%
8	8	0.15	81.82%
9	8	0.15	70%
0	9	0.15	81.82%
1	9	0.15	63.64%
2	9	0.15	90.91%
3	9	0.15	81.82%
4	9	0.15	72.73%
5	9	0.15	90.91%
6	9	0.15	63.64%
7	9	0.15	72.73%
8	9	0.15	72.73%
9	9	0.15	70%
0	10	0.15	81.82%
1	10	0.15	63.64%
2	10	0.15	90.91%
3	10	0.15	81.82%
4	10	0.15	72.73%
5	10	0.15	90.91%
6	10	0.15	63.64%
7	10	0.15	72.73%
8	10	0.15	81.82%
9	10	0.15	70%
0	11	0.15	72.73%
1	11	0.15	63.64%
2	11	0.15	81.82%
3	11	0.15	90.91%
4	11	0.15	72.73%
5	11	0.15	90.91%
6	11	0.15	72.73%
7	11	0.15	72.73%
8	11	0.15	81.82%
9	11	0.15	80%
0	12	0.15	81.82%
1	12	0.15	72.73%
2	12	0.15	72.73%
3	12	0.15	90.91%
4	12	0.15	72.73%
5	12	0.15	90.91%
6	12	0.15	63.64%
7	12	0.15	72.73%
8	12	0.15	72.73%
9	12	0.15	80%
0	13	0.15	81.82%
1	13	0.15	63.64%
2	13	0.15	72.73%
3	13	0.15	81.82%
4	13	0.15	72.73%
5	13	0.15	81.82%
6	13	0.15	63.64%
7	13	0.15	72.73%
8	13	0.15	81.82%
9	13	0.15	80%
0	14	0.15	81.82%
1	14	0.15	63.64%
2	14	0.15	90.91%
3	14	0.15	100%
4	14	0.15	72.73%
5	14	0.15	90.91%
6	14	0.15	63.64%
7	14	0.15	72.73%
8	14	0.15	90.91%
9	14	0.15	70%
0	15	0.15	81.82%
1	15	0.15	72.73%
2	15	0.15	90.91%
3	15	0.15	81.82%
4	15	0.15	72.73%
5	15	0.15	90.91%
6	15	0.15	63.64%
7	15	0.15	63.64%
8	15	0.15	81.82%
9	15	0.15	70%
0	16	0.15	81.82%
1	16	0.15	63.64%
2	16	0.15	63.64%
3	16	0.15	63.64%
4	16	0.15	72.73%
5	16	0.15	54.55%
6	16	0.15	63.64%
7	16	0.15	63.64%
8	16	0.15	81.82%
9	16	0.15	70%
0	17	0.15	72.73%
1	17	0.15	63.64%
2	17	0.15	81.82%
3	17	0.15	90.91%
4	17	0.15	72.73%
5	17	0.15	90.91%
6	17	0.15	81.82%
7	17	0.15	81.82%
8	17	0.15	63.64%
9	17	0.15	70%
0	18	0.15	72.73%
1	18	0.15	63.64%
2	18	0.15	90.91%
3	18	0.15	81.82%
4	18	0.15	72.73%
5	18	0.15	90.91%
6	18	0.15	54.55%
7	18	0.15	72.73%
8	18	0.15	72.73%
9	18	0.15	80%
0	19	0.15	72.73%
1	19	0.15	63.64%
2	19	0.15	72.73%
3	19	0.15	81.82%
4	19	0.15	72.73%
5	19	0.15	90.91%
6	19	0.15	72.73%
7	19	0.15	72.73%
8	19	0.15	72.73%
9	19	0.15	70%
0	20	0.15	90.91%
1	20	0.15	63.64%
2	20	0.15	72.73%
3	20	0.15	81.82%
4	20	0.15	72.73%
5	20	0.15	100%
6	20	0.15	72.73%
7	20	0.15	81.82%
8	20	0.15	81.82%
9	20	0.15	80%
0	21	0.15	81.82%
1	21	0.15	63.64%
2	21	0.15	72.73%
3	21	0.15	90.91%
4	21	0.15	72.73%
5	21	0.15	90.91%
6	21	0.15	63.64%
7	21	0.15	72.73%
8	21	0.15	72.73%
9	21	0.15	80%
0	22	0.15	81.82%
1	22	0.15	54.55%
2	22	0.15	90.91%
3	22	0.15	90.91%
4	22	0.15	72.73%
5	22	0.15	90.91%
6	22	0.15	54.55%
7	22	0.15	72.73%
8	22	0.15	72.73%
9	22	0.15	80%
0	23	0.15	72.73%
1	23	0.15	54.55%
2	23	0.15	90.91%
3	23	0.15	81.82%
4	23	0.15	72.73%
5	23	0.15	90.91%
6	23	0.15	63.64%
7	23	0.15	72.73%
8	23	0.15	81.82%
9	23	0.15	70%
0	24	0.15	81.82%
1	24	0.15	63.64%
2	24	0.15	81.82%
3	24	0.15	100%
4	24	0.15	72.73%
5	24	0.15	90.91%
6	24	0.15	72.73%
7	24	0.15	63.64%
8	24	0.15	72.73%
9	24	0.15	80%
0	8	0.1	81.82%
1	8	0.1	63.64%
2	8	0.1	63.64%
3	8	0.1	81.82%
4	8	0.1	45.45%
5	8	0.1	36.36%
6	8	0.1	72.73%
7	8	0.1	63.64%
8	8	0.1	72.73%
9	8	0.1	80%
0	9	0.1	81.82%
1	9	0.1	54.55%
2	9	0.1	72.73%
3	9	0.1	90.91%
4	9	0.1	72.73%
5	9	0.1	81.82%
6	9	0.1	72.73%
7	9	0.1	63.64%
8	9	0.1	72.73%
9	9	0.1	80%
0	10	0.1	72.73%
1	10	0.1	72.73%
2	10	0.1	90.91%
3	10	0.1	81.82%
4	10	0.1	72.73%
5	10	0.1	36.36%
6	10	0.1	72.73%
7	10	0.1	72.73%
8	10	0.1	81.82%
9	10	0.1	70%
0	11	0.1	72.73%
1	11	0.1	72.73%
2	11	0.1	90.91%
3	11	0.1	90.91%
4	11	0.1	72.73%
5	11	0.1	90.91%
6	11	0.1	72.73%
7	11	0.1	81.82%
8	11	0.1	81.82%
9	11	0.1	50%
0	12	0.1	63.64%
1	12	0.1	63.64%
2	12	0.1	90.91%
3	12	0.1	72.73%
4	12	0.1	72.73%
5	12	0.1	36.36%
6	12	0.1	72.73%
7	12	0.1	63.64%
8	12	0.1	81.82%
9	12	0.1	70%
0	13	0.1	81.82%
1	13	0.1	63.64%
2	13	0.1	81.82%
3	13	0.1	81.82%
4	13	0.1	72.73%
5	13	0.1	81.82%
6	13	0.1	81.82%
7	13	0.1	81.82%
8	13	0.1	72.73%
9	13	0.1	40%
0	14	0.1	90.91%
1	14	0.1	72.73%
2	14	0.1	81.82%
3	14	0.1	90.91%
4	14	0.1	72.73%
5	14	0.1	100%
6	14	0.1	81.82%
7	14	0.1	54.55%
8	14	0.1	81.82%
9	14	0.1	70%
0	15	0.1	72.73%
1	15	0.1	63.64%
2	15	0.1	81.82%
3	15	0.1	81.82%
4	15	0.1	72.73%
5	15	0.1	81.82%
6	15	0.1	72.73%
7	15	0.1	63.64%
8	15	0.1	63.64%
9	15	0.1	80%
0	16	0.1	72.73%
1	16	0.1	63.64%
2	16	0.1	90.91%
3	16	0.1	72.73%
4	16	0.1	63.64%
5	16	0.1	90.91%
6	16	0.1	72.73%
7	16	0.1	72.73%
8	16	0.1	81.82%
9	16	0.1	70%
0	17	0.1	72.73%
1	17	0.1	63.64%
2	17	0.1	90.91%
3	17	0.1	81.82%
4	17	0.1	72.73%
5	17	0.1	81.82%
6	17	0.1	72.73%
7	17	0.1	72.73%
8	17	0.1	81.82%
9	17	0.1	70%
0	18	0.1	72.73%
1	18	0.1	63.64%
2	18	0.1	81.82%
3	18	0.1	54.55%
4	18	0.1	45.45%
5	18	0.1	100%
6	18	0.1	72.73%
7	18	0.1	72.73%
8	18	0.1	81.82%
9	18	0.1	90%
0	19	0.1	81.82%
1	19	0.1	63.64%
2	19	0.1	72.73%
3	19	0.1	100%
4	19	0.1	63.64%
5	19	0.1	90.91%
6	19	0.1	72.73%
7	19	0.1	72.73%
8	19	0.1	63.64%
9	19	0.1	70%
0	20	0.1	72.73%
1	20	0.1	72.73%
2	20	0.1	90.91%
3	20	0.1	90.91%
4	20	0.1	72.73%
5	20	0.1	81.82%
6	20	0.1	72.73%
7	20	0.1	72.73%
8	20	0.1	81.82%
9	20	0.1	60%
0	21	0.1	63.64%
1	21	0.1	63.64%
2	21	0.1	90.91%
3	21	0.1	90.91%
4	21	0.1	72.73%
5	21	0.1	90.91%
6	21	0.1	72.73%
7	21	0.1	63.64%
8	21	0.1	72.73%
9	21	0.1	70%
0	22	0.1	81.82%
1	22	0.1	63.64%
2	22	0.1	54.55%
3	22	0.1	90.91%
4	22	0.1	72.73%
5	22	0.1	100%
6	22	0.1	72.73%
7	22	0.1	63.64%
8	22	0.1	63.64%
9	22	0.1	90%
0	23	0.1	81.82%
1	23	0.1	72.73%
2	23	0.1	90.91%
3	23	0.1	100%
4	23	0.1	72.73%
5	23	0.1	100%
6	23	0.1	90.91%
7	23	0.1	54.55%
8	23	0.1	90.91%
9	23	0.1	80%
0	24	0.1	81.82%
1	24	0.1	63.64%
2	24	0.1	72.73%
3	24	0.1	81.82%
4	24	0.1	72.73%
5	24	0.1	90.91%
6	24	0.1	72.73%
7	24	0.1	63.64%
8	24	0.1	72.73%
9	24	0.1	60%
0	8	0.05	81.82%
1	8	0.05	72.73%
2	8	0.05	72.73%
3	8	0.05	72.73%
4	8	0.05	72.73%
5	8	0.05	100%
6	8	0.05	72.73%
7	8	0.05	72.73%
8	8	0.05	72.73%
9	8	0.05	90%
0	9	0.05	90.91%
1	9	0.05	54.55%
2	9	0.05	45.45%
3	9	0.05	54.55%
4	9	0.05	63.64%
5	9	0.05	90.91%
6	9	0.05	72.73%
7	9	0.05	72.73%
8	9	0.05	81.82%
9	9	0.05	80%
0	10	0.05	81.82%
1	10	0.05	63.64%
2	10	0.05	72.73%
3	10	0.05	100%
4	10	0.05	72.73%
5	10	0.05	90.91%
6	10	0.05	54.55%
7	10	0.05	72.73%
8	10	0.05	54.55%
9	10	0.05	90%
0	11	0.05	63.64%
1	11	0.05	63.64%
2	11	0.05	90.91%
3	11	0.05	90.91%
4	11	0.05	45.45%
5	11	0.05	90.91%
6	11	0.05	72.73%
7	11	0.05	63.64%
8	11	0.05	45.45%
9	11	0.05	80%
0	12	0.05	63.64%
1	12	0.05	72.73%
2	12	0.05	72.73%
3	12	0.05	100%
4	12	0.05	72.73%
5	12	0.05	72.73%
6	12	0.05	72.73%
7	12	0.05	72.73%
8	12	0.05	63.64%
9	12	0.05	90%
0	13	0.05	81.82%
1	13	0.05	45.45%
2	13	0.05	63.64%
3	13	0.05	81.82%
4	13	0.05	63.64%
5	13	0.05	90.91%
6	13	0.05	63.64%
7	13	0.05	81.82%
8	13	0.05	63.64%
9	13	0.05	40%
0	14	0.05	72.73%
1	14	0.05	81.82%
2	14	0.05	81.82%
3	14	0.05	90.91%
4	14	0.05	45.45%
5	14	0.05	100%
6	14	0.05	81.82%
7	14	0.05	72.73%
8	14	0.05	81.82%
9	14	0.05	80%
0	15	0.05	63.64%
1	15	0.05	72.73%
2	15	0.05	63.64%
3	15	0.05	100%
4	15	0.05	81.82%
5	15	0.05	90.91%
6	15	0.05	81.82%
7	15	0.05	72.73%
8	15	0.05	81.82%
9	15	0.05	80%
0	16	0.05	100%
1	16	0.05	72.73%
2	16	0.05	72.73%
3	16	0.05	54.55%
4	16	0.05	63.64%
5	16	0.05	100%
6	16	0.05	72.73%
7	16	0.05	63.64%
8	16	0.05	72.73%
9	16	0.05	90%
0	17	0.05	63.64%
1	17	0.05	45.45%
2	17	0.05	81.82%
3	17	0.05	90.91%
4	17	0.05	63.64%
5	17	0.05	36.36%
6	17	0.05	100%
7	17	0.05	81.82%
8	17	0.05	81.82%
9	17	0.05	70%
0	18	0.05	72.73%
1	18	0.05	63.64%
2	18	0.05	63.64%
3	18	0.05	72.73%
4	18	0.05	45.45%
5	18	0.05	100%
6	18	0.05	72.73%
7	18	0.05	63.64%
8	18	0.05	72.73%
9	18	0.05	90%
0	19	0.05	81.82%
1	19	0.05	63.64%
2	19	0.05	81.82%
3	19	0.05	81.82%
4	19	0.05	72.73%
5	19	0.05	90.91%
6	19	0.05	81.82%
7	19	0.05	72.73%
8	19	0.05	72.73%
9	19	0.05	90%
0	20	0.05	54.55%
1	20	0.05	72.73%
2	20	0.05	63.64%
3	20	0.05	90.91%
4	20	0.05	54.55%
5	20	0.05	90.91%
6	20	0.05	81.82%
7	20	0.05	72.73%
8	20	0.05	81.82%
9	20	0.05	80%
0	21	0.05	72.73%
1	21	0.05	72.73%
2	21	0.05	81.82%
3	21	0.05	90.91%
4	21	0.05	72.73%
5	21	0.05	90.91%
6	21	0.05	72.73%
7	21	0.05	72.73%
8	21	0.05	81.82%
9	21	0.05	80%
0	22	0.05	81.82%
1	22	0.05	63.64%
2	22	0.05	63.64%
3	22	0.05	81.82%
4	22	0.05	72.73%
5	22	0.05	90.91%
6	22	0.05	81.82%
7	22	0.05	72.73%
8	22	0.05	72.73%
9	22	0.05	40%
0	23	0.05	54.55%
1	23	0.05	72.73%
2	23	0.05	72.73%
3	23	0.05	81.82%
4	23	0.05	63.64%
5	23	0.05	90.91%
6	23	0.05	72.73%
7	23	0.05	72.73%
8	23	0.05	54.55%
9	23	0.05	70%
0	24	0.05	63.64%
1	24	0.05	72.73%
2	24	0.05	72.73%
3	24	0.05	81.82%
4	24	0.05	54.55%
5	24	0.05	90.91%
6	24	0.05	100%
7	24	0.05	63.64%
8	24	0.05	81.82%
9	24	0.05	80%

