Error Threshold	Hidden Size = 8	Hidden Size = 9	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24
0.2	0.6820054945054945	0.6826923076923077	0.6723901098901098	0.6744505494505494	0.7101648351648351	0.6641483516483516	0.6627747252747254	0.6813186813186813	0.7101648351648352	0.6929945054945054	0.6826923076923077	0.6826923076923077	0.7197802197802199	0.7197802197802199	0.6723901098901099	0.7005494505494505	0.6806318681318682	
0.15000000000000002	0.7712912087912088	0.7994505494505494	0.7815934065934066	0.7651098901098902	0.742445054945055	0.7616758241758241	0.8076923076923077	0.7362637362637362	0.7616758241758241	0.8173076923076923	0.7623626373626374	0.7905219780219781	0.7623626373626374	0.7898351648351649	0.7809065934065933	0.7438186813186813	0.8076923076923077	
0.10000000000000002	0.7918956043956045	0.7067307692307692	0.8097527472527473	0.8083791208791209	0.7561813186813187	0.7548076923076923	0.7541208791208791	0.8097527472527473	0.7809065934065934	0.7548076923076923	0.7637362637362637	0.7348901098901099	0.7822802197802199	0.7637362637362638	0.7362637362637363	0.7451923076923077	0.8001373626373627	
0.05000000000000002	0.7815934065934067	0.7287087912087912	0.6991758241758241	0.7623626373626373	0.7472527472527473	0.7348901098901099	0.7719780219780219	0.8001373626373627	0.7623626373626373	0.7383241758241758	0.7458791208791209	0.7994505494505494	0.7699175824175825	0.7149725274725275	0.7719780219780219	0.7541208791208791	0.7809065934065934	



Data Set	Hidden Size	Error Threshold	Accuracy0
1	16	0.2	71.43%
2	16	0.2	64.29%
3	16	0.2	50%
4	16	0.2	57.14%
5	16	0.2	84.62%
6	16	0.2	84.62%
7	16	0.2	84.62%
0	17	0.2	71.43%
1	17	0.2	64.29%
2	17	0.2	64.29%
3	17	0.2	28.57%
4	17	0.2	64.29%
5	17	0.2	92.31%
6	17	0.2	84.62%
7	17	0.2	84.62%
0	18	0.2	71.43%
1	18	0.2	64.29%
2	18	0.2	64.29%
3	18	0.2	35.71%
4	18	0.2	64.29%
5	18	0.2	84.62%
6	18	0.2	76.92%
7	18	0.2	84.62%
0	19	0.2	71.43%
1	19	0.2	71.43%
2	19	0.2	64.29%
3	19	0.2	28.57%
4	19	0.2	64.29%
5	19	0.2	84.62%
6	19	0.2	84.62%
7	19	0.2	76.92%
0	20	0.2	71.43%
1	20	0.2	71.43%
2	20	0.2	64.29%
3	20	0.2	50%
4	20	0.2	57.14%
5	20	0.2	92.31%
6	20	0.2	76.92%
7	20	0.2	92.31%
0	21	0.2	71.43%
1	21	0.2	71.43%
2	21	0.2	64.29%
3	21	0.2	50%
4	21	0.2	57.14%
5	21	0.2	84.62%
6	21	0.2	84.62%
7	21	0.2	92.31%
0	22	0.2	71.43%
1	22	0.2	71.43%
2	22	0.2	64.29%
3	22	0.2	35.71%
4	22	0.2	64.29%
5	22	0.2	84.62%
6	22	0.2	69.23%
7	22	0.2	76.92%
0	23	0.2	71.43%
1	23	0.2	64.29%
2	23	0.2	64.29%
3	23	0.2	50%
4	23	0.2	64.29%
5	23	0.2	84.62%
6	23	0.2	76.92%
7	23	0.2	84.62%
0	24	0.2	71.43%
1	24	0.2	71.43%
2	24	0.2	71.43%
3	24	0.2	50%
4	24	0.2	57.14%
5	24	0.2	84.62%
6	24	0.2	76.92%
7	24	0.2	61.54%
0	8	0.15	85.71%
1	8	0.15	85.71%
2	8	0.15	78.57%
3	8	0.15	57.14%
4	8	0.15	71.43%
5	8	0.15	69.23%
6	8	0.15	92.31%
7	8	0.15	76.92%
0	9	0.15	85.71%
1	9	0.15	85.71%
2	9	0.15	85.71%
3	9	0.15	64.29%
4	9	0.15	64.29%
5	9	0.15	76.92%
6	9	0.15	92.31%
7	9	0.15	84.62%
0	10	0.15	85.71%
1	10	0.15	78.57%
2	10	0.15	85.71%
3	10	0.15	50%
4	10	0.15	71.43%
5	10	0.15	76.92%
6	10	0.15	92.31%
7	10	0.15	84.62%
0	11	0.15	78.57%
1	11	0.15	71.43%
2	11	0.15	78.57%
3	11	0.15	42.86%
4	11	0.15	71.43%
5	11	0.15	76.92%
6	11	0.15	92.31%
7	11	0.15	100%
0	12	0.15	85.71%
1	12	0.15	85.71%
2	12	0.15	78.57%
3	12	0.15	57.14%
4	12	0.15	71.43%
5	12	0.15	76.92%
6	12	0.15	76.92%
7	12	0.15	61.54%
0	13	0.15	78.57%
1	13	0.15	78.57%
2	13	0.15	78.57%
3	13	0.15	64.29%
4	13	0.15	78.57%
5	13	0.15	76.92%
6	13	0.15	92.31%
7	13	0.15	61.54%
0	14	0.15	92.86%
1	14	0.15	78.57%
2	14	0.15	85.71%
3	14	0.15	71.43%
4	14	0.15	71.43%
5	14	0.15	69.23%
6	14	0.15	92.31%
7	14	0.15	84.62%
0	15	0.15	71.43%
1	15	0.15	78.57%
2	15	0.15	78.57%
3	15	0.15	50%
4	15	0.15	64.29%
5	15	0.15	76.92%
6	15	0.15	84.62%
7	15	0.15	84.62%
0	16	0.15	85.71%
1	16	0.15	71.43%
2	16	0.15	85.71%
3	16	0.15	64.29%
4	16	0.15	71.43%
5	16	0.15	76.92%
6	16	0.15	84.62%
7	16	0.15	69.23%
0	17	0.15	85.71%
1	17	0.15	85.71%
2	17	0.15	85.71%
3	17	0.15	71.43%
4	17	0.15	71.43%
5	17	0.15	76.92%
6	17	0.15	92.31%
7	17	0.15	84.62%
0	18	0.15	85.71%
1	18	0.15	78.57%
2	18	0.15	78.57%
3	18	0.15	57.14%
4	18	0.15	71.43%
5	18	0.15	76.92%
6	18	0.15	92.31%
7	18	0.15	69.23%
0	19	0.15	71.43%
1	19	0.15	85.71%
2	19	0.15	78.57%
3	19	0.15	71.43%
4	19	0.15	71.43%
5	19	0.15	76.92%
6	19	0.15	92.31%
7	19	0.15	84.62%
0	20	0.15	85.71%
1	20	0.15	78.57%
2	20	0.15	85.71%
3	20	0.15	57.14%
4	20	0.15	64.29%
5	20	0.15	76.92%
6	20	0.15	92.31%
7	20	0.15	69.23%
0	21	0.15	92.86%
1	21	0.15	78.57%
2	21	0.15	85.71%
3	21	0.15	57.14%
4	21	0.15	71.43%
5	21	0.15	76.92%
6	21	0.15	92.31%
7	21	0.15	76.92%
0	22	0.15	85.71%
1	22	0.15	78.57%
2	22	0.15	85.71%
3	22	0.15	64.29%
4	22	0.15	64.29%
5	22	0.15	84.62%
6	22	0.15	84.62%
7	22	0.15	76.92%
0	23	0.15	85.71%
1	23	0.15	78.57%
2	23	0.15	78.57%
3	23	0.15	57.14%
4	23	0.15	64.29%
5	23	0.15	76.92%
6	23	0.15	84.62%
7	23	0.15	69.23%
0	24	0.15	92.86%
1	24	0.15	85.71%
2	24	0.15	85.71%
3	24	0.15	64.29%
4	24	0.15	71.43%
5	24	0.15	76.92%
6	24	0.15	76.92%
7	24	0.15	92.31%
0	8	0.1	85.71%
1	8	0.1	78.57%
2	8	0.1	78.57%
3	8	0.1	50%
4	8	0.1	71.43%
5	8	0.1	76.92%
6	8	0.1	92.31%
7	8	0.1	100%
0	9	0.1	78.57%
1	9	0.1	85.71%
2	9	0.1	64.29%
3	9	0.1	50%
4	9	0.1	71.43%
5	9	0.1	69.23%
6	9	0.1	84.62%
7	9	0.1	61.54%
0	10	0.1	78.57%
1	10	0.1	71.43%
2	10	0.1	85.71%
3	10	0.1	64.29%
4	10	0.1	78.57%
5	10	0.1	76.92%
6	10	0.1	92.31%
7	10	0.1	100%
0	11	0.1	100%
1	11	0.1	85.71%
2	11	0.1	71.43%
3	11	0.1	57.14%
4	11	0.1	78.57%
5	11	0.1	76.92%
6	11	0.1	76.92%
7	11	0.1	100%
0	12	0.1	71.43%
1	12	0.1	71.43%
2	12	0.1	71.43%
3	12	0.1	50%
4	12	0.1	71.43%
5	12	0.1	84.62%
6	12	0.1	84.62%
7	12	0.1	100%
0	13	0.1	71.43%
1	13	0.1	71.43%
2	13	0.1	71.43%
3	13	0.1	64.29%
4	13	0.1	71.43%
5	13	0.1	76.92%
6	13	0.1	84.62%
7	13	0.1	92.31%
0	14	0.1	92.86%
1	14	0.1	78.57%
2	14	0.1	71.43%
3	14	0.1	50%
4	14	0.1	64.29%
5	14	0.1	84.62%
6	14	0.1	76.92%
7	14	0.1	84.62%
0	15	0.1	85.71%
1	15	0.1	78.57%
2	15	0.1	78.57%
3	15	0.1	57.14%
4	15	0.1	78.57%
5	15	0.1	76.92%
6	15	0.1	92.31%
7	15	0.1	100%
0	16	0.1	92.86%
1	16	0.1	78.57%
2	16	0.1	78.57%
3	16	0.1	57.14%
4	16	0.1	71.43%
5	16	0.1	84.62%
6	16	0.1	69.23%
7	16	0.1	92.31%
0	17	0.1	78.57%
1	17	0.1	78.57%
2	17	0.1	71.43%
3	17	0.1	50%
4	17	0.1	71.43%
5	17	0.1	76.92%
6	17	0.1	84.62%
7	17	0.1	92.31%
0	18	0.1	85.71%
1	18	0.1	71.43%
2	18	0.1	78.57%
3	18	0.1	57.14%
4	18	0.1	64.29%
5	18	0.1	69.23%
6	18	0.1	84.62%
7	18	0.1	100%
0	19	0.1	78.57%
1	19	0.1	78.57%
2	19	0.1	78.57%
3	19	0.1	50%
4	19	0.1	71.43%
5	19	0.1	76.92%
6	19	0.1	53.85%
7	19	0.1	100%
0	20	0.1	71.43%
1	20	0.1	71.43%
2	20	0.1	78.57%
3	20	0.1	64.29%
4	20	0.1	78.57%
5	20	0.1	76.92%
6	20	0.1	92.31%
7	20	0.1	92.31%
0	21	0.1	85.71%
1	21	0.1	78.57%
2	21	0.1	71.43%
3	21	0.1	50%
4	21	0.1	71.43%
5	21	0.1	76.92%
6	21	0.1	84.62%
7	21	0.1	92.31%
0	22	0.1	64.29%
1	22	0.1	71.43%
2	22	0.1	71.43%
3	22	0.1	64.29%
4	22	0.1	71.43%
5	22	0.1	76.92%
6	22	0.1	76.92%
7	22	0.1	92.31%
0	23	0.1	78.57%
1	23	0.1	71.43%
2	23	0.1	71.43%
3	23	0.1	57.14%
4	23	0.1	71.43%
5	23	0.1	61.54%
6	23	0.1	92.31%
7	23	0.1	92.31%
0	24	0.1	78.57%
1	24	0.1	85.71%
2	24	0.1	78.57%
3	24	0.1	64.29%
4	24	0.1	71.43%
5	24	0.1	69.23%
6	24	0.1	92.31%
7	24	0.1	100%
0	8	0.05	92.86%
1	8	0.05	78.57%
2	8	0.05	71.43%
3	8	0.05	50%
4	8	0.05	78.57%
5	8	0.05	69.23%
6	8	0.05	92.31%
7	8	0.05	92.31%
0	9	0.05	78.57%
1	9	0.05	35.71%
2	9	0.05	64.29%
3	9	0.05	64.29%
4	9	0.05	78.57%
5	9	0.05	84.62%
6	9	0.05	76.92%
7	9	0.05	100%
0	10	0.05	71.43%
1	10	0.05	71.43%
2	10	0.05	78.57%
3	10	0.05	64.29%
4	10	0.05	42.86%
5	10	0.05	76.92%
6	10	0.05	61.54%
7	10	0.05	92.31%
0	11	0.05	92.86%
1	11	0.05	85.71%
2	11	0.05	85.71%
3	11	0.05	64.29%
4	11	0.05	42.86%
5	11	0.05	69.23%
6	11	0.05	69.23%
7	11	0.05	100%
0	12	0.05	78.57%
1	12	0.05	78.57%
2	12	0.05	64.29%
3	12	0.05	64.29%
4	12	0.05	42.86%
5	12	0.05	92.31%
6	12	0.05	76.92%
7	12	0.05	100%
0	13	0.05	85.71%
1	13	0.05	71.43%
2	13	0.05	64.29%
3	13	0.05	64.29%
4	13	0.05	71.43%
5	13	0.05	76.92%
6	13	0.05	53.85%
7	13	0.05	100%
0	14	0.05	71.43%
1	14	0.05	78.57%
2	14	0.05	85.71%
3	14	0.05	64.29%
4	14	0.05	71.43%
5	14	0.05	84.62%
6	14	0.05	76.92%
7	14	0.05	84.62%
0	15	0.05	92.86%
1	15	0.05	78.57%
2	15	0.05	71.43%
3	15	0.05	64.29%
4	15	0.05	71.43%
5	15	0.05	69.23%
6	15	0.05	92.31%
7	15	0.05	100%
0	16	0.05	78.57%
1	16	0.05	78.57%
2	16	0.05	85.71%
3	16	0.05	57.14%
4	16	0.05	71.43%
5	16	0.05	76.92%
6	16	0.05	76.92%
7	16	0.05	84.62%
0	17	0.05	71.43%
1	17	0.05	71.43%
2	17	0.05	78.57%
3	17	0.05	57.14%
4	17	0.05	42.86%
5	17	0.05	84.62%
6	17	0.05	84.62%
7	17	0.05	100%
0	18	0.05	78.57%
1	18	0.05	57.14%
2	18	0.05	71.43%
3	18	0.05	57.14%
4	18	0.05	78.57%
5	18	0.05	76.92%
6	18	0.05	84.62%
7	18	0.05	92.31%
0	19	0.05	78.57%
1	19	0.05	78.57%
2	19	0.05	92.86%
3	19	0.05	57.14%
4	19	0.05	78.57%
5	19	0.05	84.62%
6	19	0.05	76.92%
7	19	0.05	92.31%
0	20	0.05	92.86%
1	20	0.05	71.43%
2	20	0.05	85.71%
3	20	0.05	64.29%
4	20	0.05	78.57%
5	20	0.05	76.92%
6	20	0.05	53.85%
7	20	0.05	92.31%
0	21	0.05	85.71%
1	21	0.05	78.57%
2	21	0.05	64.29%
3	21	0.05	57.14%
4	21	0.05	78.57%
5	21	0.05	69.23%
6	21	0.05	69.23%
7	21	0.05	69.23%
0	22	0.05	85.71%
1	22	0.05	71.43%
2	22	0.05	64.29%
3	22	0.05	78.57%
4	22	0.05	71.43%
5	22	0.05	76.92%
6	22	0.05	84.62%
7	22	0.05	84.62%
0	23	0.05	78.57%
1	23	0.05	78.57%
2	23	0.05	64.29%
3	23	0.05	57.14%
4	23	0.05	78.57%
5	23	0.05	69.23%
6	23	0.05	76.92%
7	23	0.05	100%
0	24	0.05	92.86%
1	24	0.05	78.57%
2	24	0.05	78.57%
3	24	0.05	50%
4	24	0.05	78.57%
5	24	0.05	76.92%
6	24	0.05	69.23%
7	24	0.05	100%

